0.108386,0.287901,0.005137,0.211713,-0.169563,-0.020976,1.464998
0.109793,0.283773,-0.008470,0.207427,-0.165419,-0.023171,1.476350
0.111046,0.279220,-0.022342,0.202941,-0.161086,-0.025170,1.488221
0.112127,0.274252,-0.036428,0.198260,-0.156595,-0.026961,1.500575
0.113025,0.268879,-0.050684,0.193386,-0.151978,-0.028537,1.513375
0.113726,0.263109,-0.065057,0.188324,-0.147265,-0.029891,1.526580
0.114218,0.256951,-0.079495,0.183078,-0.142482,-0.031020,1.540144
0.114496,0.250413,-0.093950,0.177651,-0.137659,-0.031921,1.554019
0.114580,0.243510,-0.108390,0.172044,-0.132824,-0.032603,1.568145
0.114422,0.236245,-0.122724,0.166270,-0.127997,-0.033054,1.582479
0.114053,0.228635,-0.136924,0.160330,-0.123206,-0.033285,1.596955
0.113476,0.220683,-0.150947,0.154225,-0.118470,-0.033300,1.611517
0.112705,0.212411,-0.164732,0.147968,-0.113816,-0.033108,1.626086
0.111749,0.203821,-0.178237,0.141556,-0.109258,-0.032714,1.640606
0.110629,0.194931,-0.191412,0.135000,-0.104820,-0.032128,1.654999
0.109365,0.185757,-0.204209,0.128307,-0.100521,-0.031358,1.669191
0.107977,0.176309,-0.216584,0.121480,-0.096377,-0.030414,1.683111
0.106486,0.166596,-0.228488,0.114525,-0.092402,-0.029305,1.696685
0.104919,0.156638,-0.239874,0.107451,-0.088612,-0.028042,1.709834
0.103304,0.146447,-0.250705,0.100263,-0.085024,-0.026635,1.722485
0.101666,0.136042,-0.260928,0.092970,-0.081649,-0.025095,1.734558
0.100030,0.125429,-0.270507,0.085577,-0.078496,-0.023431,1.745987
0.098427,0.114634,-0.279402,0.078094,-0.075582,-0.021656,1.756695
0.096882,0.103668,-0.287575,0.070528,-0.072915,-0.019778,1.766616
0.095419,0.092542,-0.294989,0.062883,-0.070500,-0.017808,1.775686
0.094066,0.081282,-0.301614,0.055173,-0.068352,-0.015759,1.783843
0.092841,0.069898,-0.307417,0.047403,-0.066473,-0.013638,1.791031
0.091766,0.058409,-0.312372,0.039581,-0.064872,-0.011456,1.797202
0.090864,0.046835,-0.316464,0.031717,-0.063556,-0.009225,1.802314
0.090144,0.035189,-0.319664,0.023818,-0.062526,-0.006954,1.806328
0.089620,0.023490,-0.321961,0.015895,-0.061788,-0.004653,1.809216
0.089301,0.011753,-0.323341,0.007952,-0.061343,-0.002331,1.810958
0.089195,-0.000002,-0.323804,0.000001,-0.061195,0.000000,1.811540
