0.023656,-0.293602,-0.020411,1.184638,0.005934,1.478186,-0.004664
0.039514,-0.293268,-0.034130,1.185175,0.009909,1.478289,-0.007752
0.055402,-0.292765,-0.047879,1.185983,0.013874,1.478443,-0.010833
0.071326,-0.292096,-0.061660,1.187057,0.017822,1.478647,-0.013908
0.087291,-0.291264,-0.075475,1.188394,0.021748,1.478900,-0.016977
0.103304,-0.290265,-0.089324,1.189998,0.025642,1.479202,-0.020040
0.119367,-0.289104,-0.103210,1.191862,0.029500,1.479553,-0.023097
0.135481,-0.287779,-0.117129,1.193985,0.033312,1.479951,-0.026148
0.151650,-0.286293,-0.131081,1.196364,0.037071,1.480396,-0.029192
0.167887,-0.284646,-0.145074,1.198995,0.040773,1.480885,-0.032233
0.184182,-0.282838,-0.159097,1.201879,0.044406,1.481420,-0.035269
0.200551,-0.280872,-0.173160,1.205008,0.047966,1.481998,-0.038303
0.216987,-0.278748,-0.187254,1.208380,0.051445,1.482617,-0.041334
0.233490,-0.276469,-0.201375,1.211988,0.054833,1.483276,-0.044363
0.250074,-0.274033,-0.215531,1.215830,0.058126,1.483975,-0.047394
0.266732,-0.271443,-0.229714,1.219902,0.061315,1.484712,-0.050428
0.283465,-0.268698,-0.243919,1.224199,0.064391,1.485485,-0.053465
0.300275,-0.265803,-0.258145,1.228711,0.067349,1.486292,-0.056508
0.317162,-0.262756,-0.272388,1.233437,0.070180,1.487132,-0.059561
0.334127,-0.259557,-0.286645,1.238371,0.072877,1.488003,-0.062625
0.351163,-0.256205,-0.300905,1.243509,0.075429,1.488905,-0.065704
0.368268,-0.252705,-0.315162,1.248840,0.077831,1.489835,-0.068799
0.385446,-0.249056,-0.329417,1.254359,0.080076,1.490790,-0.071915
0.402693,-0.245256,-0.343659,1.260062,0.082155,1.491771,-0.075057
0.419993,-0.241306,-0.357871,1.265942,0.084058,1.492775,-0.078226
0.437356,-0.237204,-0.372057,1.271993,0.085780,1.493800,-0.081429
0.454768,-0.232952,-0.386199,1.278205,0.087313,1.494845,-0.084669
0.472224,-0.228546,-0.400289,1.284575,0.088648,1.495907,-0.087952
0.489708,-0.223987,-0.414306,1.291092,0.089776,1.496986,-0.091281
0.507226,-0.219273,-0.428250,1.297753,0.090691,1.498078,-0.094664
0.524758,-0.214402,-0.442099,1.304548,0.091385,1.499183,-0.098106
0.542291,-0.209371,-0.455834,1.311471,0.091848,1.500299,-0.101611
0.559817,-0.204178,-0.469444,1.318515,0.092074,1.501423,-0.105188
0.577320,-0.198820,-0.482907,1.325673,0.092055,1.502553,-0.108842
0.594785,-0.193295,-0.496206,1.332936,0.091784,1.503688,-0.112581
0.612191,-0.187599,-0.509313,1.340297,0.091253,1.504824,-0.116409
0.629522,-0.181727,-0.522210,1.347750,0.090455,1.505960,-0.120336
0.646759,-0.175676,-0.534871,1.355288,0.089382,1.507094,-0.124368
0.663867,-0.169443,-0.547263,1.362901,0.088029,1.508222,-0.128511
0.680825,-0.163022,-0.559357,1.370583,0.086388,1.509342,-0.132772
0.697614,-0.156414,-0.571133,1.378323,0.084458,1.510449,-0.137158
0.714183,-0.149608,-0.582538,1.386119,0.082230,1.511542,-0.141675
0.730519,-0.142603,-0.593555,1.393962,0.079702,1.512617,-0.146329
0.746573,-0.135394,-0.604137,1.401844,0.076871,1.513670,-0.151124
0.762302,-0.127985,-0.614244,1.409753,0.073738,1.514695,-0.156063
0.777669,-0.120364,-0.623836,1.417691,0.070299,1.515690,-0.161150
0.792617,-0.112539,-0.632865,1.425641,0.066561,1.516648,-0.166384
0.807093,-0.104505,-0.641282,1.433600,0.062526,1.517565,-0.171762
0.821053,-0.096263,-0.649051,1.441563,0.058200,1.518436,-0.177285
0.834423,-0.087821,-0.656113,1.449517,0.053595,1.519254,-0.182940
0.847143,-0.079182,-0.662419,1.457459,0.048723,1.520013,-0.188720
0.859162,-0.070329,-0.667918,1.465405,0.043582,1.520714,-0.194631
0.870385,-0.061328,-0.672579,1.473298,0.038231,1.521339,-0.200614
0.880730,-0.052169,-0.676332,1.481152,0.032676,1.521888,-0.206661
0.890157,-0.042866,-0.679159,1.488965,0.026944,1.522355,-0.212753
0.898561,-0.033442,-0.680998,1.496728,0.021067,1.522735,-0.218850
0.905869,-0.023922,-0.681816,1.504434,0.015083,1.523025,-0.224914
0.912017,-0.014335,-0.681593,1.512076,0.009032,1.523220,-0.230905
0.916927,-0.004711,-0.680300,1.519647,0.002958,1.523319,-0.236773
0.920524,0.004913,-0.677920,1.527137,-0.003094,1.523320,-0.242464
0.922750,0.014504,-0.674445,1.534543,-0.009076,1.523225,-0.247925
0.923546,0.024027,-0.669874,1.541856,-0.014943,1.523035,-0.253099
0.922859,0.033443,-0.664212,1.549071,-0.020646,1.522753,-0.257927
0.920654,0.042718,-0.657478,1.556179,-0.026140,1.522384,-0.262352
0.916892,0.051814,-0.649691,1.563174,-0.031382,1.521935,-0.266316
0.911547,0.060704,-0.640873,1.570052,-0.036333,1.521412,-0.269764
0.904601,0.069354,-0.631057,1.576802,-0.040957,1.520823,-0.272644
0.896057,0.077742,-0.620286,1.583421,-0.045225,1.520178,-0.274913
0.885900,0.085842,-0.608587,1.589902,-0.049109,1.519485,-0.276522
0.874136,0.093634,-0.596002,1.596236,-0.052587,1.518753,-0.277434
0.860785,0.101109,-0.582575,1.602421,-0.055646,1.517992,-0.277621
0.845864,0.108252,-0.568345,1.608449,-0.058276,1.517209,-0.277055
0.829392,0.115056,-0.553352,1.614314,-0.060466,1.516415,-0.275712
0.811396,0.121516,-0.537634,1.620010,-0.062217,1.515615,-0.273577
0.791911,0.127657,-0.521216,1.625562,-0.063542,1.514826,-0.270658
0.770968,0.133429,-0.504165,1.630904,-0.064421,1.514038,-0.266911
0.748608,0.138862,-0.486502,1.636061,-0.064874,1.513265,-0.262358
0.724855,0.143962,-0.468250,1.641030,-0.064912,1.512512,-0.256994
0.699778,0.148734,-0.449460,1.645803,-0.064547,1.511783,-0.250836
0.673392,0.153185,-0.430143,1.650374,-0.063792,1.511081,-0.243885
0.645763,0.157327,-0.410340,1.654742,-0.062663,1.510410,-0.236163
0.616943,0.161169,-0.390084,1.658900,-0.061179,1.509771,-0.227689
0.586976,0.164722,-0.369395,1.662846,-0.059357,1.509167,-0.218486
0.555902,0.167994,-0.348295,1.666573,-0.057213,1.508600,-0.208570
0.523793,0.170996,-0.326818,1.670078,-0.054767,1.508069,-0.197978
0.490696,0.173742,-0.304985,1.673360,-0.052040,1.507576,-0.186737
0.456683,0.176237,-0.282828,1.676412,-0.049051,1.507120,-0.174885
0.421788,0.178493,-0.260357,1.679231,-0.045818,1.506704,-0.162449
0.386104,0.180521,-0.237612,1.681817,-0.042364,1.506324,-0.149479
0.349679,0.182327,-0.214610,1.684165,-0.038707,1.505983,-0.136010
0.312567,0.183919,-0.191366,1.686272,-0.034867,1.505680,-0.122080
0.274862,0.185307,-0.167920,1.688137,-0.030866,1.505413,-0.107743
0.236618,0.186494,-0.144288,1.689757,-0.026722,1.505184,-0.093042
0.197906,0.187487,-0.120493,1.691130,-0.022455,1.504990,-0.078024
0.158811,0.188296,-0.096567,1.692258,-0.018088,1.504832,-0.062744
0.119390,0.188919,-0.072524,1.693135,-0.013637,1.504710,-0.047246
0.079730,0.189361,-0.048397,1.693763,-0.009125,1.504623,-0.031588
0.039893,0.189625,-0.024201,1.694139,-0.004569,1.504572,-0.015816
-0.000035,0.189713,0.000031,1.694265,0.000008,1.504555,0.000011
